artist,track,id,danceability,energy,loudness,acousticness,instrumentalness,liveness,valence,tempo,duration
Taylor Swift,Hey Stephen,4vwfVWo6hSf0vJuBpNwMWJ,0.841,0.543,-7.338,0.181,2.24e-06,0.0903,0.827,115.994,256053
Taylor Swift,White Horse,04g3rUk3RzqaXi02FJT2Zl,0.582,0.334,-8.035,0.272,0.0,0.102,0.231,92.71,235427
Taylor Swift,You Belong With Me,3hD7Dd9WVVkT6HAtil3R2D,0.69,0.774,-4.467,0.17,1.64e-05,0.102,0.414,129.98,232120
Taylor Swift,Breathe,5XQJNlITnzHbLqpX60gUrj,0.487,0.476,-7.385,0.388,0.0,0.135,0.156,147.913,264973
Taylor Swift,Tell Me Why,3ZeJG2dbry1YgRbGn5IukZ,0.607,0.854,-3.079,0.0667,2.75e-06,0.356,0.492,99.989,201507
Taylor Swift,You're Not Sorry,5WbxKDVDEHtDWL9Mr6ZLoc,0.469,0.46,-4.098,0.141,1.39e-06,0.113,0.302,133.956,263240
Taylor Swift,The Way I Loved You,177nprYS2qLchToEJVzTec,0.434,0.719,-3.715,0.0393,0.0,0.113,0.419,160.92,245400
Taylor Swift,Forever & Always,0AXwcrtfYGYgQgmzyk8PA1,0.603,0.811,-4.98,0.0883,0.0,0.101,0.529,128.007,226333
Taylor Swift,The Best Day,361O1jOM9zsU5Wmo3hhsfH,0.668,0.448,-8.566,0.639,4.06e-06,0.14,0.383,126.074,246320
Taylor Swift,Change,5nUPw1RvAkqDIdebpDy3JI,0.547,0.763,-4.206,0.00418,0.0,0.107,0.231,96.018,280293
Taylor Swift,Our Song,3iaYan8tKzKGP0MNWbSgxM,0.522,0.691,-4.825,0.00609,0.0,0.249,0.651,177.865,201107
Taylor Swift,Teardrops On My Guitar,7gfzBsM4xaMb8c2WdpzEat,0.514,0.554,-6.338,0.0174,0.00572,0.118,0.171,99.947,194653
Taylor Swift,Should've Said No,5p0RhYSSIU86G63ugc7nAA,0.405,0.758,-4.385,0.00585,0.00029,0.246,0.444,168.077,245827
Taylor Swift,Love Story - J Stax Radio Mix,4i0M7glXqIIRKPwbLtpExi,0.696,0.827,-6.464,0.00664,0.0031,0.297,0.324,127.997,221800
Taylor Swift,Love Story - Live From Clear Channel Stripped 2008,4RBKAqJ3qyvvriDG0s9IJ3,0.741,0.444,-7.031,0.659,0.0,0.131,0.512,119.006,221028
Taylor Swift,Fearless - Live From Clear Channel Stripped 2008,5g7RMU3cV7zXWH244BLe7G,0.623,0.266,-5.894,0.814,0.0,0.145,0.467,96.601,198247
Taylor Swift,Beautiful Eyes - Live From Clear Channel Stripped 2008,4aBW31cmkA7BLColUsMEeZ,0.627,0.704,-3.739,0.596,0.0,0.0598,0.457,98.958,176316
Taylor Swift,Untouchable - Live From Clear Channel Stripped 2008,4MbHDiHQjhmoVAV75G04Ql,0.731,0.184,-9.235,0.856,0.0,0.0927,0.331,102.404,222959
Taylor Swift,Teardrops On My Guitar - Live From Clear Channel Stripped 2008,4DjevQhsPWULcondN4mRh5,0.344,0.801,-5.373,0.664,0.0,0.106,0.615,204.489,196347
Taylor Swift,Picture To Burn - Live From Clear Channel Stripped 2008,7EvU9pRoJ9Xs7anx0P7tEc,0.647,0.872,-1.953,0.266,0.0,0.419,0.684,105.798,173899
Taylor Swift,Should've Said No - Live From Clear Channel Stripped 2008,5a9hUL6ZuiagZhazwrtwHF,0.429,0.808,-3.004,0.399,0.0,0.0884,0.438,171.537,228474
Taylor Swift,Change - Live From Clear Channel Stripped 2008,69o9kr9UexjzeZDE8yD8dQ,0.243,0.712,-4.307,0.156,0.0,0.111,0.273,202.319,258487
Taylor Swift,Tim McGraw,2Fn01AIMyHbha2ceNQeOqw,0.58,0.491,-6.462,0.575,0.0,0.121,0.425,76.009,232107
Taylor Swift,Picture To Burn,4BYejINgfZF0qKDMEH2cim,0.658,0.877,-2.098,0.173,0.0,0.0962,0.821,105.586,173067
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,2TF4UtYreqNbQ6Z9AccldU,0.621,0.417,-6.941,0.288,0.0,0.119,0.289,99.953,203040
Taylor Swift,A Place in this World,1oR4MUBpyNrAViC8wPNpfm,0.576,0.777,-2.881,0.051,0.0,0.32,0.428,115.028,199200
Taylor Swift,Cold As You,569sXXQ7t0jSdqHooi2yqs,0.418,0.482,-5.769,0.217,0.0,0.123,0.261,175.558,239013
Taylor Swift,The Outside,5Tj2MqcFMf60CaGsKbM1aq,0.589,0.805,-4.055,0.00491,0.0,0.24,0.591,112.982,207107
Taylor Swift,Tied Together with a Smile,2zzxwmoOBnXDT0KnJsoIWk,0.479,0.578,-4.963,0.525,0.0,0.0841,0.192,146.165,248107
Taylor Swift,Stay Beautiful,41sjzdjScVwnxnxADElts6,0.594,0.629,-4.919,0.0868,0.0,0.137,0.504,131.597,236053
Taylor Swift,Should've Said No,6CdaXOq1MWe2JHDalTG01d,0.476,0.777,-3.771,0.0103,0.0,0.196,0.472,167.964,242200
Taylor Swift,Mary's Song (Oh My My My),2O8sogKJCfVZ4rotBv1vVF,0.403,0.627,-5.28,0.0177,0.0,0.182,0.374,74.9,213080
Taylor Swift,Our Song,1j6gmK6u4WNI33lMZ8dC1s,0.668,0.672,-4.931,0.111,0.0,0.329,0.539,89.011,201107
Taylor Swift,I'm Only Me When I'm With You,7CzxXgQXurKZCyHz9ufbo1,0.563,0.934,-3.629,0.00452,0.000807,0.103,0.518,143.964,213053
Taylor Swift,Invisible,1k3PzDNjg38cWqOvL4M9vq,0.612,0.394,-5.723,0.637,0.0,0.147,0.233,96.001,203227
Taylor Swift,A Perfectly Good Heart,0YgHuReCSPwTXYny7isLja,0.483,0.751,-5.726,0.00349,0.0,0.128,0.268,156.092,220147
Taylor Swift,Teardrops on My Guitar - Pop Version,1hxLyjC9D9Jpw6EAPKqWv4,0.459,0.753,-3.827,0.0402,0.0,0.0863,0.483,199.997,179067
